SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country29>}, 26, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country138>}, 0, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country158>}, 7, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country47>}, 15, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country211>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country235>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country184>}, 1, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country116>}, 7, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country24>}, 28, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country20>}, 21, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country123>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country104>}, 9, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country65>}, 9, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country30>}, 20, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country215>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country1>}, 286, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country105>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country76>}, 10, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country28>}, 23, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country192>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country151>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country69>}, 11, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country172>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country115>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country182>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country115>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country75>}, 7, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country169>}, 0, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country17>}, 31, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country234>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country2>}, 226, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country24>}, 28, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country45>}, 19, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country85>}, 8, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country106>}, 8, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country141>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country29>}, 26, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country87>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country198>}, 1, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country88>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country105>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country19>}, 34, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country223>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country94>}, 10, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country217>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country62>}, 16, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country36>}, 15, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country247>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country6>}, 102, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country177>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country25>}, 26, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country139>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country33>}, 16, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country239>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country3>}, 189, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country104>}, 9, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country90>}, 8, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country159>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country196>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country232>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country87>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country50>}, 18, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country227>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country90>}, 8, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country36>}, 15, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country205>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country59>}, 16, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country55>}, 19, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country170>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country236>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country41>}, 11, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country100>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country115>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country92>}, 7, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country3>}, 189, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country51>}, 7, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country73>}, 13, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country66>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country73>}, 13, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country116>}, 7, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country215>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country45>}, 19, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country182>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country110>}, 10, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country172>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country15>}, 33, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country6>}, 102, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country249>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country192>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country136>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country240>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country96>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country138>}, 0, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country135>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country1>}, 286, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country99>}, 10, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country190>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country68>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country100>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country199>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country121>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country105>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country179>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country33>}, 16, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country235>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country79>}, 11, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country160>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country93>}, 8, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country73>}, 13, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country127>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country195>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country43>}, 20, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country140>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country139>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country229>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country191>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country181>}, 1, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country164>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country11>}, 70, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country189>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country137>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country236>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country172>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country196>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country234>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country80>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country101>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country179>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country50>}, 18, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country108>}, 7, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country177>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country33>}, 16, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country107>}, 8, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country174>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country243>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country8>}, 89, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country229>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country169>}, 0, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country49>}, 20, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country101>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country177>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country111>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country24>}, 28, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country142>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country111>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country64>}, 9, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country9>}, 60, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country78>}, 13, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country223>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country227>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country203>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country127>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country152>}, 10, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country99>}, 10, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country78>}, 13, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country97>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country117>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country1>}, 286, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country103>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country218>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country218>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country151>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country239>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country8>}, 89, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country224>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country146>}, 7, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country8>}, 89, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country16>}, 34, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country243>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country73>}, 13, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country65>}, 9, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country238>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country167>}, 0, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country46>}, 17, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country244>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country164>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country127>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country61>}, 10, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country60>}, 8, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country190>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country146>}, 7, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country48>}, 14, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country0>}, 675, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country241>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country188>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country94>}, 10, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country124>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country219>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country123>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country89>}, 7, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country160>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country198>}, 1, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country217>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country170>}, 2, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country5>}, 108, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country128>}, 8, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country55>}, 19, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country156>}, 3, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country160>}, 6, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country213>}, 5, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country237>}, 4, 1
SELECT ?v0 WHERE {	?v0 <http://schema.org/nationality> <http://db.uwaterloo.ca/~galuc/wsdbm/Country93>}, 8, 1
